time,x,y,z
37.0,55.0,375.0,895.0
37.0,56.0,375.0,895.0
37.0,57.0,375.0,895.0
37.0,58.0,375.0,895.0
37.0,59.0,375.0,895.0
37.0,60.0,375.0,895.0
37.0,61.0,375.0,895.0
37.0,62.0,375.0,895.0
37.0,63.0,375.0,895.0
37.0,64.0,375.0,895.0
37.0,65.0,375.0,895.0
37.0,66.0,375.0,895.0
37.0,67.0,375.0,895.0
37.0,68.0,375.0,895.0
37.0,70.0,375.0,895.0
37.0,71.0,375.0,895.0
37.0,72.0,375.0,895.0
37.0,73.0,375.0,895.0
37.0,74.0,375.0,895.0
37.0,75.0,375.0,895.0
37.0,76.0,375.0,895.0
37.0,77.0,375.0,895.0
37.0,78.0,375.0,895.0
37.0,79.0,375.0,895.0
37.0,80.0,375.0,895.0
37.0,81.0,375.0,895.0
37.0,82.0,375.0,895.0
37.0,83.0,375.0,895.0
37.0,84.0,375.0,895.0
37.0,85.0,375.0,895.0
37.0,86.0,375.0,895.0
37.0,88.0,375.0,895.0
37.0,88.0,375.0,895.0
37.0,90.0,375.0,895.0
37.0,91.0,375.0,895.0
37.0,92.0,375.0,895.0
37.0,93.0,375.0,895.0
37.0,94.0,375.0,895.0
37.0,95.0,375.0,895.0
37.0,96.0,375.0,895.0
37.0,97.0,375.0,895.0
37.0,98.0,375.0,895.0
37.0,99.0,375.0,895.0
38.0,0.0,375.0,895.0
38.0,1.0,375.0,895.0
38.0,2.0,375.0,895.0
38.0,3.0,375.0,895.0
38.0,4.0,375.0,895.0
38.0,5.0,375.0,895.0
38.0,6.0,375.0,895.0
38.0,7.0,375.0,895.0
38.0,8.0,375.0,895.0
38.0,9.0,375.0,895.0
38.0,10.0,375.0,895.0
38.0,11.0,375.0,895.0
38.0,12.0,375.0,895.0
38.0,13.0,375.0,895.0
38.0,16.0,375.0,895.0
38.0,17.0,375.0,895.0
38.0,18.0,375.0,895.0
38.0,19.0,375.0,895.0
38.0,21.0,375.0,895.0
